plu,category,commodity,variety,size,measurements_north_america,measurements_rest_of_world,restrictions_notes,botanical_name,aka,notes,revision_date,date_added,gpc,image_url,image
4292,Fruits,Grapefruit,White,Small,40 size and smaller,NA,"Restricted for items grown in Texas, Arizona and New Mexico in the U.S.",Citrus paradisi,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4291-grapefruit-06-1625078751_1633446598.jpg,4291-grapefruit-06-1625078751_1633446598.jpg
4293,Fruits,Grapefruit,White,Large,32 and 36 size,32 and 36 size,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Citrus paradisi,NA,NA,2002-05-02,2002-05-02,NA,http://check.ifpsglobal.com/file/view/4291-grapefruit-06-1625078751_1633446767.jpg,4291-grapefruit-06-1625078751_1633446767.jpg
4294,Fruits,Grapefruit,White,Large,32 and 36 size,Average Fruit Dimensions = 97-under 108mm,NA,Citrus paradisi,NA,NA,2002-06-02,2002-06-02,NA,http://check.ifpsglobal.com/file/view/4291-grapefruit-06-1625078751_1633447021.jpg,4291-grapefruit-06-1625078751_1633447021.jpg
4295,Fruits,Grapefruit,White,Large,36 and 32 size,NA,"Restricted for items grown in Texas, Arizona and New Mexico in the U.S.",Citrus paradisi,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4291-grapefruit-06-1625078751_1633447136.jpg,4291-grapefruit-06-1625078751_1633447136.jpg
4296,Fruits,Grapefruit,Retailer Assigned,All Sizes,NA,NA,NA,Citrus paradisi,NA,NA,2020-03-09,1999-12-31,NA,NA,NA
4297,Fruits,Grapefruit,Retailer Assigned,All Sizes,NA,NA,NA,Citrus paradisi,NA,NA,2020-03-09,1999-12-31,NA,NA,NA
4298,Fruits,Grapefruit,Retailer Assigned,All Sizes,NA,NA,NA,Citrus paradisi,NA,NA,2020-03-09,1999-12-31,NA,NA,NA
4299,Fruits,Guava,NA,All Sizes,NA,NA,NA,Psidium guajava,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4299-guava-07_1625078837.jpg,4299-guava-07_1625078837.jpg
4300,Fruits,Homli Fruit,NA,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4301,Fruits,Kiwifruit,Retailer Assigned,All Sizes,NA,NA,NA,Actinidia deliciosa,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4302,Fruits,Kiwano (Horned Melon),NA,All Sizes,NA,NA,NA,Cucumis metuliferus,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4302-melons-horn-01_1625079101.jpg,4302-melons-horn-01_1625079101.jpg
4303,Fruits,Kumquat,NA,All Sizes,NA,NA,NA,Fortunella spp.,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4303-kumquats-03_1625079229.jpg,4303-kumquats-03_1625079229.jpg
4304,Fruits,Lemons,Retailer Assigned,All Sizes,NA,NA,NA,Citrus limon,NA,NA,2020-03-09,1999-12-31,NA,NA,NA
4305,Fruits,Limes,Key (incl. Mexican & West Indian),All Sizes,NA,NA,NA,Citrus aurantifolia,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4305-limes-key-03_1625079363.jpg,4305-limes-key-03_1625079363.jpg
4306,Fruits,Limes,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4307,Fruits,Longan,NA,All Sizes,NA,NA,NA,Dimocarpus longan,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4307-longans-4_1625079483.jpg,4307-longans-4_1625079483.jpg
4308,Fruits,Loquats,NA,All Sizes,NA,NA,NA,Eribotyra japonica,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4308-lychees-5_1625079574.jpg,4308-lychees-5_1625079574.jpg
4309,Fruits,Lychees,NA,All Sizes,NA,NA,NA,Litchi chinensis,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4310,Fruits,Mamey,NA,All Sizes,NA,NA,NA,Pouteria sapota,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4311,Fruits,Mango,Green (Includes Keitt and Francis),Small,12 size and smaller,NA,NA,Mangifera indica,(Includes Keitt and Francis varieties),NA,2021-06-30,2007-05-15,NA,http://check.ifpsglobal.com/file/view/4311-mangoes-06_1625079719.jpg,4311-mangoes-06_1625079719.jpg
4312,Fruits,Mango,"Yellow (Includes Oro, Ataulfo/Honey Manila)",Small,18 size and smaller,NA,NA,Mangifera indica,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4312-mangoes-champagne-honey-02_1625079829.jpg,4312-mangoes-champagne-honey-02_1625079829.jpg
4313,Fruits,Mango,Retailer Assigned,All Sizes,NA,NA,NA,Mangifera indica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4314,Fruits,Mango,Retailer Assigned,All Sizes,NA,NA,NA,Mangifera indica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4315,Fruits,Mango,Retailer Assigned,All Sizes,NA,NA,NA,Mangifera indica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4316,Fruits,Mango,Retailer Assigned,All Sizes,NA,NA,NA,Mangifera indica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4317,Fruits,Melon,Canary/Yellow Honeydew,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4318,Fruits,Melon,Cantaloupe/Muskmelon,Small,18 size and smaller,Average Fruit Weight =  less than 1135g,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Cucumis melo,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4318-melons-cantaloupe-1_1625081077.jpg,4318-melons-cantaloupe-1_1625081077.jpg
4319,Fruits,Melon,Cantaloupe/Muskmelon,Large,15 size and larger,Average Fruit Weight =  1135g and above,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4320,Fruits,Melon,Casaba,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4321,Fruits,Melon,Cinnabar,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4322,Fruits,Melon,Crenshaw,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4323,Fruits,Berries,Strawberries,Bulk,NA,NA,NA,Fragaria ananassa,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4028-berries-strawberries-06-1625013614_1633445153.jpg,4028-berries-strawberries-06-1625013614_1633445153.jpg
4324,Fruits,Melon,French Afternoon,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4325,Fruits,Melon,French Breakfast,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4326,Fruits,Melon,Galia,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4327,Fruits,Melon,Orange Flesh/Cantaline,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4328,Fruits,Limequats,NA,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4328-limequats-01_1625081231.jpg,4328-limequats-01_1625081231.jpg
4329,Fruits,Melon,Honeydew/White Honeydew,Small,6 size and smaller,Average Fruit Weight =  less than 2040g,NA,Cucumis melo,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4329-melons-honeydew-01_1625081306.jpg,4329-melons-honeydew-01_1625081306.jpg
4330,Fruits,Melon,Mayan,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4331,Fruits,Melon,Mickey Lee Watermelon/Sugarbaby,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4332,Fruits,Melon,Muskmelon,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4333,Fruits,Melon,Pepino,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4333-melons-pepino-03_1625081402.jpg,4333-melons-pepino-03_1625081402.jpg
4334,Fruits,Melon,Persian,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4335,Fruits,Melon,Prince,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4336,Fruits,Melon,Santa Claus,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4336-melons-santa-claus-01_1625081604.jpg,4336-melons-santa-claus-01_1625081604.jpg
4337,Fruits,Melon,Saticoy,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4338,Fruits,Melon,Sharlin,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4339,Fruits,Melon,Spanish/Tendral,All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4340,Fruits,Melon,Watermelon - Yellow,All Sizes,NA,NA,NA,Citrullus lanatus,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4341,Fruits,Melon,"Watermelon - Yellow, Seedless",All Sizes,NA,NA,NA,Citrullus lanatus,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4341-melon-watermelon-yellow-01_1625081822.jpg,4341-melon-watermelon-yellow-01_1625081822.jpg
4342,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4343,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4344,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4345,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4346,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4347,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4348,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4349,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4350,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4351,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4352,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4353,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4354,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4355,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4356,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4357,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4358,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4359,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4360,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4361,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4362,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4363,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4364,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4365,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4366,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4367,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4368,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4369,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4370,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4371,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4372,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4373,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4374,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4375,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4376,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4377,Fruits,Nectarine,"Yellow Flesh, Tree Ripened, Ready-to-eat",Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,Prunus persica,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4378-nectarines-1-1625081931_1633448513.jpg,4378-nectarines-1-1625081931_1633448513.jpg
4378,Fruits,Nectarine,"Yellow Flesh, Tree Ripened, Ready-to-eat",Large,66 size and larger,Average Fruit Weight =  185g and above,NA,Prunus persica,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4378-nectarines-1_1625081931.jpg,4378-nectarines-1_1625081931.jpg
4379,Fruits,Nectarine,Retailer Assigned,All Sizes,NA,NA,NA,Prunus persica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4380,Fruits,Nectarine,Retailer Assigned,All Sizes,NA,NA,NA,Prunus persica,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4381,Fruits,Oranges,Blood,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4381-oranges-blood-01_1625082045.jpg,4381-oranges-blood-01_1625082045.jpg
4382,Fruits,Oranges,Juice,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4383,Fruits,Tangelo,Minneola,All Sizes,NA,NA,NA,Citro paradisi X,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4384,Fruits,Oranges,Navel,Small,125 size and smaller,Average Fruit Dimensions = less than 77mm,"Restricted for items grown east of the Mississippi River in the U.S., east of the Ontario/Manitoba border in Canada and Texas, Arizona and New Mexico in the U.S.",Citrus spp.,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4384-oranges-navel-2_1625082121.jpg,4384-oranges-navel-2_1625082121.jpg
4385,Fruits,Oranges,Navel,Large,100 size and larger,Average Fruit Dimensions = 77mm and above,"Restricted for items grown east of the Mississippi River in the U.S., east of the Ontario/Manitoba border in Canada and Texas, Arizona and New Mexico in the U.S.",Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4012-navel-orange_1634141500.jpg,4012-navel-orange_1634141500.jpg
4386,Fruits,Oranges,Temple,Small,125 size and smaller,Average Fruit Dimensions = less than 65mm,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4387,Fruits,Oranges,Temple,Large,100 size and larger,Average Fruit Dimensions = 65mm and above,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4388,Fruits,Oranges,Valencia,Large,80 size and larger,Average Fruit Dimensions = 77mm and above,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Citrus spp.,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4388-oranges-valencia-11_1625082244.jpg,4388-oranges-valencia-11_1625082244.jpg
4388,Fruits,Oranges,Valencia,Large,56 size and larger,Average Fruit Dimensions = 84mm and above,NA,Citrus spp.,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4388-oranges-valencia-11_1625082320.jpg,4388-oranges-valencia-11_1625082320.jpg
4389,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4390,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4391,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4392,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4393,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4394,Fruits,Papaya/Pawpaw,Regular,Large,9 size and larger,NA,NA,Carica papaya,NA,NA,2021-06-30,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4394-papaya-09_1625082473.jpg,4394-papaya-09_1625082473.jpg
4395,Fruits,Papaya/Pawpaw,Cooking/Mexican,All Sizes,NA,NA,NA,Carica papaya,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4396,Fruits,Papaya/Pawpaw,Retailer Assigned,All Sizes,NA,NA,NA,Carica papaya,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4397,Fruits,Passion Fruit,Purple,All Sizes,NA,NA,NA,Passiflora edulis,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4398,Fruits,Passion Fruit,Retailer Assigned,All Sizes,NA,NA,NA,Passiflora spp.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4399,Fruits,Peaches,Indian,All Sizes,NA,NA,NA,Prunus persica,NA,NA,2021-02-26,1999-12-31,NA,NA,NA
4400,Fruits,Peaches,White Flesh,Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,Prunus persica,NA,NA,2021-02-26,1999-12-31,NA,NA,NA
4401,Fruits,Peaches,White Flesh,Large,66 size and larger,Average Fruit Weight =  185g and above,NA,Prunus persica,NA,NA,2021-02-26,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4401-peaches-white-01_1625664626.jpg,4401-peaches-white-01_1625664626.jpg
4402,Fruits,Peaches,Yellow Flesh,Small,70 size and smaller,Average Fruit Weight =  less than 185g,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Prunus persica,NA,NA,2021-02-26,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4403-peaches-1-1625664942_1633449878.jpg,4403-peaches-1-1625664942_1633449878.jpg
4403,Fruits,Peaches,Yellow Flesh,Large,66 size and larger,Average Fruit Weight =  185g and above,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Prunus persica,NA,NA,2021-07-07,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4403-peaches-1_1625664942.jpg,4403-peaches-1_1625664942.jpg
4404,Fruits,Peaches,Retailer Assigned,All Sizes,NA,NA,NA,Prunus persica,NA,NA,2021-02-26,1999-12-31,NA,NA,NA
4405,Fruits,Peaches,Retailer Assigned,All Sizes,NA,NA,NA,Prunus persica,NA,NA,2021-02-26,1999-12-31,NA,NA,NA
4406,Fruits,Pears,Asian/Nashi - White,All Sizes,NA,NA,NA,Pyrus pyrifolia,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4407,Fruits,Pears,Asian/Nashi - Yellow,All Sizes,NA,NA,NA,Pyrus pyrifolia,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4407-pear-asian-03_1625665162.jpg,4407-pear-asian-03_1625665162.jpg
4408,Fruits,Pears,Asian/Nashi - Brown,All Sizes,NA,NA,NA,Pyrus pyrifolia,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4408-asian-nashi-brown_1635174808.jpg,4408-asian-nashi-brown_1635174808.jpg
4409,Fruits,Pears,Bartlett/Williams/WBC,Large,100 size and larger,Average Fruit Weight =  180g and above,NA,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4024-bartlett-pear_1629988325.PNG,4024-bartlett-pear_1629988325.PNG
4410,Fruits,Pears,Bartlett - Red/Red Sensation,All Sizes,NA,NA,NA,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4410-pears-bartlett-2_1625665339.jpg,4410-pears-bartlett-2_1625665339.jpg
4411,Fruits,Pears,Bosc/Beurre Bosc,Small,110 size and smaller,Average Fruit Weight =  less than 180g,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4026-bosc-pear_1629989386.PNG,4026-bosc-pear_1629989386.PNG
4412,Fruits,Pears,Bosc/Beurre Bosc,Large,100 size and larger,Average Fruit Weight =  185g and above,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4026-bosc-pear_1629989437.PNG,4026-bosc-pear_1629989437.PNG
4413,Fruits,Pears,Bosc/Beurre Bosc,Large,100 size and larger,Average Fruit Weight =  185g and above,NA,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4026-bosc-pear_1629989481.PNG,4026-bosc-pear_1629989481.PNG
4414,Fruits,Pears,Comice/ Doyenne du Comice,All Sizes,NA,NA,NA,Pyrus spp.,NA,NA,2021-07-07,2009-06-16,NA,http://check.ifpsglobal.com/file/view/4414-pears-comice-03_1625665477.jpg,4414-pears-comice-03_1625665477.jpg
4415,Fruits,Pears,Red,All Sizes,NA,NA,NA,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4415-red-pear_1633452701.jpg,4415-red-pear_1633452701.jpg
4416,Fruits,Pears,Anjou,Large,100 size and larger,Average Fruit Weight =  180g and above,NA,Pyrus spp.,D'Anjou,NA,2021-07-07,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4416-pears-danjou-1_1625666594.jpg,4416-pears-danjou-1_1625666594.jpg
4417,Fruits,Pears,Anjou - Red,All Sizes,NA,NA,NA,Pyrus spp.,D'Anjou,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4417-red-anjou_1630001903.png,4417-red-anjou_1630001903.png
4418,Fruits,Pears,Forelle/Corella,All Sizes,NA,NA,NA,Pyrus spp.,NA,NA,1999-12-31,1999-12-31,NA,http://check.ifpsglobal.com/file/view/4418-pears-forelle-03_1625666879.jpg,4418-pears-forelle-03_1625666879.jpg
